FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1649,1,1649,1,1,0,0, , ,28544,1014401.470900000000000,169811.646600000010000,EAST 95 STREET,SEAVIEW AVENUE
1650,1,1650,1,1,0,0, , ,35108,1037195.476400000000000,195031.815000000000000,JAMAICA AVENUE,146 STREET
1651,1,1651,1,0,0,1, , ,48560,1010372.417600000000000,251078.010400000000000,EAST 181 STREET,WEST 181 STREET
1652,1,1652,1,1,0,0, , ,17618,996327.557500000000000,161351.070100000010000,EAST 17 STREET,KINGS HIGHWAY
1653,1,1653,1,1,0,0, , ,61427,1057052.172000000000000,200911.392800000000000,218 STREET,JAMAICA AVENUE
1654,1,1654,1,1,0,0, , ,52819,1025612.491400000100000,241622.626099999990000,WATSON AVENUE,CASTLE HILL AVENUE
1655,1,1655,1,1,0,0, , ,21448,988972.336299999970000,211707.827900000000000,EAST 34 STREET,MADISON AVENUE
1656,1,1656,1,1,0,0, , ,61620,1060004.455800000100000,209289.870200000000000,CROSS ISLAND PARKWAY,UNION TURNPIKE
1657,1,1657,2,2,0,0, , ,15613,984998.427000000030000,199212.256200000000000,CATHERINE STREET,EAST BROADWAY
1658,1,1658,1,1,0,0, , ,46079,1019382.806000000000000,204499.840700000000000,ELIOT AVENUE,85 STREET
1659,1,1659,1,1,0,0, , ,14220,988386.376200000060000,173383.421000000000000,36 STREET,CLARA STREET
1660,1,1660,1,1,0,0, , ,31862,1027341.083800000000000,187164.580400000010000,LIBERTY AVENUE,CROSS BAY BOULEVARD
1661,1,1661,1,1,0,0,2,2009,15180,980140.103699999980000,197884.634100000000000,ALBANY STREET,WEST STREET
1662,1,1662,2,0,0,2,2,2009,21576,985760.302099999970000,220079.011700000000000,12 AVENUE,JOE DIMAGGIO HIGHWAY
1663,1,1663,1,1,0,0,2,2009,9853,962637.822700000020000,150322.506499999990000,SEAVIEW AVENUE,FR CAPODANNO BOULEVARD
1664,1,1664,1,1,0,0,2,2009,8416,959708.140299999970000,154515.571900000010000,HYLAN BOULEVARD,BURGHER AVENUE
1665,1,1665,2,2,0,0,2,2009,45942,1018156.873400000000000,202745.454499999990000,62 AVENUE,80 STREET
1666,1,1666,1,1,0,0,2,2009,49472,1012806.910700000000000,265660.805700000030000,BROADWAY,WEST 251 STREET
1667,1,1667,1,1,0,0,2,2009,27962,1008918.486700000000000,194147.401099999990000,PALMETTO STREET,WYCKOFF AVENUE
1668,1,1668,1,1,0,0,2,2009,44783,1009065.445100000000000,257811.261000000000000,BROADWAY,BROADWAY BRIDGE
1669,1,1669,1,1,0,0,2,2009,51000,1024259.406800000000000,210588.889900000010000,50 AVENUE,108 STREET
1670,1,1670,2,0,0,2,2,2009,11117,960449.815300000020000,170255.130000000000000,CEBRA AVENUE,VICTORY BOULEVARD
1671,1,1671,1,1,0,0,2,2009,26518,1007424.572399999900000,178959.610300000000000,ROCKAWAY PARKWAY,WILLMOHR STREET
1672,1,1672,1,1,0,0,2,2009,61329,1055906.717900000000000,205908.098700000000000,HILLSIDE AVENUE,88 AVENUE
1673,1,1673,1,0,0,1,2,2009,21535,989139.238900000000000,217019.372100000010000,7 AVENUE,WEST 52 STREET
1674,1,1674,1,1,0,0,2,2009,24106,996957.753099999970000,236702.865599999990000,AMSTERDAM AVENUE,WEST 131 STREET
1675,1,1675,1,1,0,0,2,2009,19092,999608.472900000050000,189539.067199999990000,GATES AVENUE,TOMPKINS AVENUE
1676,1,1676,1,1,0,0,3,2009,43961,1006261.293900000000000,242011.936300000000000,EAST 165 STREET,GRAND CONCOURSE
1677,1,1677,1,0,0,1,3,2009,22421,999105.114300000020000,205758.889700000000000,GREENPOINT AVENUE,HUMBOLDT STREET
1678,1,1678,1,1,0,0,3,2009,20762,987931.026100000020000,200117.503700000000000,GRAND STREET,CLINTON STREET
1679,1,1679,1,1,0,0,3,2009,55739,1035236.536800000000000,211762.955800000000000,KISSENA BOULEVARD,OAK AVENUE
1680,1,1680,1,1,0,0,3,2009,26232,1003371.250500000000000,179118.861999999990000,UTICA AVENUE,WINTHROP STREET
1681,1,1681,1,1,0,0,3,2009,21451,988911.958800000020000,212647.012099999990000,WEST 37 STREET,EAST 37 STREET
1682,1,1682,1,0,1,0,3,2009,18164,994743.065900000050000,176014.225799999990000,ST PAULS PLACE,CHURCH AVENUE
1683,1,1683,1,1,0,0,3,2009,35649,1047709.037800000000000,156465.515500000010000,BEACH 39 STREET,BEACH CHANNEL DRIVE
1684,1,1684,1,1,0,0,4,2009,21134,983227.700500000040000,211923.394399999990000,10 AVENUE,WEST 24 STREET
1685,1,1685,1,1,0,0,4,2009,36287,1041406.931300000100000,189382.971699999990000,LINDEN BOULEVARD,SUTPHIN BOULEVARD
1686,1,1686,1,0,0,1,4,2009,31402,1022787.087300000000000,184870.559799999990000,SOUTH CONDUIT AVENUE,RUBY STREET
1687,1,1687,1,0,0,1,4,2009,48205,1015448.801400000000000,245600.586899999990000,EAST 176 STREET,WATERLOO PLACE
1688,1,1688,1,1,0,0,4,2009,24210,998037.544299999950000,233078.807800000010000,ADAM C POWELL BOULEVARD,WEST 121 STREET
1689,1,1689,1,0,1,0,4,2009,26442,1006068.138100000000000,178410.051000000010000,EAST 92 STREET,KINGS HIGHWAY
1690,1,1690,1,0,0,1,4,2009,39086,1053238.140900000000000,188477.153300000010000,131 AVENUE,SPRINGFIELD BOULEVARD
1691,1,1691,1,0,0,1,4,2009,6805,949515.126500000010000,167771.575300000000000,MANOR ROAD,FOREST AVENUE
1692,1,1692,1,1,0,0,4,2009,60110,1040803.802600000100000,228185.589600000010000,9 AVENUE,TOTTEN STREET
1693,1,1693,1,0,0,1,4,2009,27714,1004672.865299999900000,199430.818700000000000,METROPOLITAN AVENUE,GARDNER AVENUE
1694,1,1694,1,0,0,1,4,2009,37586,1046898.462000000100000,197909.978600000000000,185 STREET,JAMAICA AVENUE
1695,1,1695,1,0,0,1,4,2009,16386,990046.002199999990000,159719.911900000010000,WEST 6 STREET,KINGS HIGHWAY
1696,1,1696,1,0,0,1,4,2009,32258,1022825.407100000000000,191537.176700000010000,FOREST PARKWAY,JAMAICA AVENUE
1697,1,1697,1,1,0,0,4,2009,33372,1033769.141800000000000,163340.744199999990000,CROSS BAY BOULEVARD,EAST 1 ROAD
1698,1,1698,1,1,0,0,4,2009,21522,989681.508200000040000,214036.225500000000000,EAST 43 STREET,5 AVENUE
1699,1,1699,1,1,0,0,4,2009,21350,986033.618499999980000,215124.691200000000000,9 AVENUE,WEST 40 STREET
1700,1,1700,1,0,0,1,4,2009,29509,1015425.340200000000000,184531.144100000000000,PITKIN AVENUE,BARBEY STREET
1701,1,1701,1,1,0,0,4,2009,26965,1005404.294300000000000,181336.203299999990000,ROCKAWAY PARKWAY,RUTLAND ROAD
1702,1,1702,1,1,0,0,4,2009,45502,1013279.973800000000000,208956.068399999990000,QUEENS BOULEVARD,45 AVENUE
1703,1,1703,1,0,0,1,4,2009,46423,1012769.158199999900000,216895.031800000000000,25 AVENUE,BOODY STREET
1704,1,1704,1,1,0,0,4,2009,22144,996829.915400000060000,206085.312899999990000,MANHATTAN AVENUE,INDIA STREET
1705,1,1705,1,1,0,0,4,2009,32573,1026473.936500000000000,192438.516700000010000,JAMAICA AVENUE,98 STREET
1706,1,1706,1,1,0,0,10,2017,45822,1017772.274500000100000,200257.595299999990000,75 PLACE,65 DRIVE
1707,1,1707,1,1,0,0,10,2017,53120,1027223.941600000000000,246374.857400000010000,HALPERIN AVENUE,WILLIAMSBRIDGE ROAD
1708,1,1708,1,1,0,0,10,2017,17888,990639.971499999990000,176441.542200000000000,EAST 5 STREET,GREENWOOD AVENUE
1709,1,1709,1,1,0,0,10,2017,12903,986757.081600000030000,158304.274999999990000,85 STREET,23 AVENUE
1710,1,1710,1,1,0,0,10,2017,54403,1025609.706000000000000,265576.849099999990000,PITMAN AVENUE,GUNTHER AVENUE
1711,1,1711,1,0,1,0,10,2017,21727,989340.062000000030000,222945.288700000000000,WEST 72 STREET,AMSTERDAM AVENUE
1712,1,1712,1,0,0,1,10,2017,26983,1005803.935900000000000,184077.346100000000000,PARK PLACE,RALPH AVENUE
1713,1,1713,1,0,0,1,10,2017,13287,982902.010600000040000,161003.662300000000000,17 AVENUE,86 STREET
1714,1,1714,1,0,0,1,10,2017,888,920184.339700000010000,138084.972199999990000,JOHNSON STREET,ARTHUR KILL ROAD
1715,1,1715,1,0,1,0,11,2017,49982,1023299.435300000000000,201457.074499999990000,ALDERTON STREET,FLEET STREET
1716,1,1716,2,0,0,2,11,2017,3524,938905.384300000030000,158527.683300000000000,SIGNS ROAD,RICHMOND AVENUE
1717,1,1717,1,0,0,1,11,2017,34776,1034983.738700000000000,193040.375499999990000,ATLANTIC AVENUE,132 STREET
1718,1,1718,1,0,0,1,11,2017,31592,1024045.024100000000000,185225.699800000000000,SUTTER AVENUE,80 STREET
1719,1,1719,1,1,0,0,11,2017,20813,987048.269300000040000,206851.146700000010000,4 AVENUE,EAST 14 STREET
1720,1,1720,1,1,0,0,11,2017,26616,1009126.908199999900000,171507.942500000000000,FLATLANDS AVENUE,EAST 84 STREET
1721,1,1721,1,1,0,0,11,2017,46393,1012073.759300000000000,214018.312199999990000,NORTHERN BOULEVARD,BROOKLYN QUEENS EXPWY ET 41 WB
1722,1,1722,1,1,0,0,11,2017,6549,947940.234700000030000,162732.336700000010000,COALE AVENUE,JEWETT AVENUE
1723,1,1723,1,1,0,0,11,2017,16353,990148.426499999940000,155255.029100000010000,86 STREET,WEST 8 STREET
1724,1,1724,1,1,0,0,11,2017,20859,988167.029199999990000,200688.040299999990000,DELANCEY STREET,CLINTON STREET
1725,1,1725,1,1,0,0,11,2017,15088,989292.817700000010000,189689.736200000010000,SCHERMERHORN STREET,NEVINS STREET
1726,1,1726,1,0,0,1,11,2017,62980,1061520.282799999900000,214933.474099999990000,267 STREET,GRAND CENTRAL PARKWAY SR SOUTH
1727,1,1727,1,0,0,1,11,2017,40641,1001642.359900000000000,201157.757500000010000,WITHERS STREET,MORGAN AVENUE
1728,1,1728,1,1,0,0,11,2017,49609,1017088.443800000000000,260895.044200000000000,EAST GUN HILL ROAD,WEST GUN HILL ROAD
1729,1,1729,1,0,0,1,11,2017,14140,985751.565199999950000,179815.274600000000000,5 AVENUE,23 STREET
1730,1,1730,1,0,1,0,11,2017,21143,983191.035599999940000,213709.874500000010000,11 AVENUE,WEST 30 STREET
1731,1,1731,1,0,0,1,12,2017,20569,985342.573300000050000,200219.038900000010000,BOWERY,MANHATTAN BR APPROACH
1732,1,1732,1,0,1,0,12,2017,41043,1006639.951300000000000,205782.268900000000000,53 AVENUE,48 STREET
1733,1,1733,1,1,0,0,12,2017,25372,1000019.111800000000000,160570.848499999990000,AVENUE R,NOSTRAND AVENUE
1734,1,1734,1,1,0,0,12,2017,28962,1015726.277900000000000,179872.147900000010000,LINDEN BOULEVARD,MILLER AVENUE
1735,1,1735,1,1,0,0,12,2017,23547,995349.449200000030000,224260.666700000000000,EAST 87 STREET,5 AVENUE
1736,1,1736,1,0,1,0,12,2017,19957,999666.927499999990000,199604.532299999990000,GRAHAM AVENUE,METROPOLITAN AVENUE
1737,1,1737,1,1,0,0,12,2017,32379,1023141.486200000000000,198929.057900000010000,POLO PLACE,WOODHAVEN BOULEVARD
1738,1,1738,1,0,0,1,12,2017,28640,1010075.889300000000000,177828.966200000000000,LINDEN BOULEVARD,ROCKAWAY AVENUE
1739,1,1739,1,1,0,0,12,2017,33751,1031102.847900000100000,186390.418600000000000,108 STREET,ROCKAWAY BOULEVARD
1740,1,1740,1,1,0,0,12,2017,41538,1003350.745600000000000,214341.654700000010000,37 AVENUE,31 STREET
1741,1,1741,1,0,0,1,12,2017,11887,979983.804800000040000,165000.488300000000000,11 AVENUE,81 STREET
1742,1,1742,1,0,0,1,5,2017,12412,979873.666899999950000,198520.623700000000000,SOUTH END AVENUE,LIBERTY STREET
1743,1,1743,1,0,1,0,5,2017,20831,987086.336200000020000,208578.920199999990000,EAST 20 STREET,BROADWAY
1744,1,1744,1,1,0,0,5,2017,50825,1021080.191100000100000,217677.123400000010000,GILLMORE STREET,27 AVENUE
1745,1,1745,1,1,0,0,5,2017,20541,984373.080800000000000,206550.705699999990000,WEST 8 STREET,GREENWICH AVENUE
1746,1,1746,1,1,0,0,5,2017,21475,988785.230400000000000,216917.905800000010000,BROADWAY,WEST 51 STREET
1747,1,1747,1,1,0,0,5,2017,55849,1036277.200700000000000,214111.192199999990000,46 AVENUE,149 STREET
1748,1,1748,1,1,0,0,5,2017,31151,1028791.530300000000000,178861.838200000000000,CROSS BAY BOULEVARD,160 AVENUE
1749,1,1749,1,0,0,1,5,2017,55246,1038822.313700000100000,200273.874799999990000,GRAND CENTRAL PARKWAY,164 STREET
1750,1,1750,1,0,1,0,6,2017,20569,985342.573300000050000,200219.038900000010000,BOWERY,MANHATTAN BR APPROACH
1751,1,1751,1,0,0,1,6,2017,21559,989799.919699999970000,219411.762300000000000,WEST DRIVE,C P 8 AVENUE APPROACH
1752,1,1752,1,1,0,0,6,2017,79419,1009066.353900000000000,262937.661499999990000,HENRY HUDSON PARKWAY ET 20 NB,HENRY HUDSON PARKWAY EAST
1753,1,1753,1,0,1,0,6,2017,21428,987157.106999999960000,219012.786800000000000,WEST 55 STREET,10 AVENUE
1754,1,1754,1,0,0,1,6,2017,28897,1014771.597700000000000,176526.572500000010000,FLATLANDS AVENUE,LOUISIANA AVENUE
1755,1,1755,1,0,0,1,6,2017,25702,1004671.569400000000000,169892.010700000010000,EAST 52 STREET,AVENUE H
1756,1,1756,1,0,1,0,6,2017,27816,1006847.145700000000000,192240.521700000010000,LINDEN STREET,CENTRAL AVENUE
1757,1,1757,1,0,0,1,6,2017,48130,1014013.450000000000000,248246.018000000010000,ARTHUR AVENUE,EAST 179 STREET
1758,1,1758,1,1,0,0,6,2017,26530,1008319.669000000000000,170821.132500000010000,FLATLANDS AVENUE,EAST 80 STREET
1759,1,1759,1,1,0,0,6,2017,354,918443.473800000040000,126583.939100000000000,HECKER STREET,AMBOY ROAD
1760,1,1760,1,0,1,0,6,2017,21334,986214.707300000010000,211740.455800000000000,WEST 29 STREET,7 AVENUE
1761,1,1761,1,0,1,0,6,2017,21250,985053.814000000010000,211503.628900000010000,8 AVENUE,WEST 26 STREET
1762,1,1762,2,0,0,2,6,2017,39844,1052426.757700000000000,198714.908100000000000,100 AVENUE,205 PLACE
1763,1,1763,1,0,0,1,6,2017,41454,1002427.095500000100000,211083.954499999990000,QUEENS BOULEVARD,SKILLMAN AVENUE
1764,1,1764,1,1,0,0,6,2017,42751,1003468.963500000000000,235618.546899999990000,WALTON AVENUE,EAST 138 STREET
1765,1,1765,1,1,0,0,6,2017,7443,953916.879199999970000,147341.291999999990000,JACQUES AVENUE,HYLAN BOULEVARD
1766,1,1766,1,0,0,1,4,2017,53408,1020260.038500000000000,259261.238400000000000,EAST GUN HILL ROAD,BRONX RIVER PARKWAY EXIT 9 NB
1767,1,1767,1,1,0,0,4,2017,47445,1014574.966200000000000,238042.894999999990000,HUNTS POINT AVENUE,BRUCKNER EXPRESSWAY
1768,1,1768,1,1,0,0,4,2017,37128,1041496.648900000000000,197905.283700000000000,88 AVENUE,168 PLACE
1769,1,1769,1,1,0,0,4,2017,52564,1022545.276700000000000,241882.280999999990000,WHITE PLAINS ROAD,GLEASON AVENUE
1770,1,1770,1,0,0,1,4,2017,43247,1009596.402099999900000,233111.629599999990000,BRUCKNER BOULEVARD,SOUTHERN BOULEVARD
1771,1,1771,1,0,0,1,4,2017,41573,1004809.161000000000000,210987.248700000000000,43 AVENUE,39 STREET
1772,1,1772,1,1,0,0,4,2017,23636,997841.025600000050000,220070.537300000000000,YORK AVENUE,EAST 78 STREET
1773,1,1773,1,1,0,0,4,2017,29124,1010825.090500000000000,183629.587499999990000,PITKIN AVENUE,POWELL STREET
1774,1,1774,1,0,1,0,4,2017,20900,988446.913799999980000,204571.378999999990000,1 AVENUE,EAST 9 STREET
1775,1,1775,1,0,0,1,4,2017,8781,954061.429499999970000,162002.833500000010000,NORTHERN BOULEVARD,LITTLE CLOVE ROAD
1776,1,1776,1,0,0,1,4,2017,8728,953708.526599999980000,165429.060300000010000,BARD AVENUE,BEMENT AVENUE
1777,1,1777,2,0,0,2,4,2017,36089,1048601.562200000000000,178562.386700000000000,RAMP,ROCKAWAY BOULEVARD
1778,1,1778,1,0,1,0,4,2017,48317,1016215.391100000000000,247513.916800000010000,EAST 180 STREET,SOUTHERN BOULEVARD
1779,1,1779,1,1,0,0,4,2017,13187,980883.267899999980000,163624.644600000000000,83 STREET,13 AVENUE
1780,1,1780,1,0,0,1,4,2017,42522,1001509.459599999900000,237488.774100000010000,WEST 142 STREET,LENOX AVENUE
1781,1,1781,1,0,0,1,7,2017,11024,966880.737500000050000,161244.196900000010000,BAY STREET,HARBORVIEW PLACE SOUTH
1782,1,1782,1,0,0,1,7,2017,26988,1005113.438600000000000,185971.574300000010000,ATLANTIC AVENUE,BUFFALO AVENUE
1783,1,1783,1,0,0,1,7,2017,53877,1027460.922799999900000,251594.216699999990000,EASTCHESTER ROAD,PELHAM PARKWAY SOUTH
1784,1,1784,1,1,0,0,7,2017,54765,1032271.657900000000000,200314.970500000000000,JACKIE ROBINSON PY ET 8 W EB,VAN WYCK EXPRESSWAY EXIT 7 SB
1785,1,1785,1,0,0,1,7,2017,36896,1049787.941099999900000,182405.328500000000000,BELT PARKWAY SB ENTRANCE 181 ST,181 STREET
1786,1,1786,1,1,0,0,7,2017,21080,982110.775299999980000,211905.507699999990000,12 AVENUE,JOE DIMAGGIO HIGHWAY
1787,1,1787,1,1,0,0,7,2017,25543,1002522.328300000100000,165209.359600000000000,FLATBUSH AVENUE,BAUGHMAN PLACE
1788,1,1788,1,1,0,0,7,2017,13148,989328.693899999950000,157270.156300000000000,WEST 10 STREET,AVENUE T
1789,1,1789,1,1,0,0,7,2017,20841,987894.307000000030000,208704.625300000010000,EAST 22 STREET,PARK AVENUE SOUTH
1790,1,1790,1,0,0,1,7,2017,22466,990311.695199999960000,210965.915700000010000,EAST 34 STREET,3 AVENUE
1791,1,1791,1,1,0,0,7,2017,48614,1010062.557000000000000,258706.195899999990000,BROADWAY,EXTERIOR STREET
1792,1,1792,1,0,1,0,7,2017,22126,996068.286399999980000,204676.605099999990000,NOBLE STREET,FRANKLIN STREET
1793,1,1793,1,0,0,1,7,2017,17852,990350.082900000040000,170826.129500000010000,DITMAS AVENUE,MC DONALD AVENUE
1794,1,1794,1,1,0,0,7,2017,23817,999288.207799999970000,225705.574900000010000,2 AVENUE,EAST 99 STREET
1795,1,1795,1,1,0,0,7,2017,49862,1021643.497100000000000,205305.229499999990000,63 AVENUE,SAUNDERS STREET
1796,1,1796,1,1,0,0,7,2017,34518,1031041.125600000000000,195451.827300000000000,120 STREET,85 AVENUE
1797,1,1797,1,0,1,0,7,2017,26938,1004348.646800000000000,186025.179800000010000,ATLANTIC AVENUE,ROCHESTER AVENUE
1798,1,1798,1,1,0,0,7,2017,22851,994901.097799999990000,219239.452300000000000,EAST 70 STREET,3 AVENUE
1799,1,1799,1,1,0,0,7,2017,20712,986667.695300000020000,204413.728399999990000,COOPER SQUARE,EAST 5 STREET
1800,1,1800,1,1,0,0,7,2017,52877,1025608.374000000000000,246363.613900000000000,EAST TREMONT AVENUE,ST PETERS AVENUE
1801,1,1801,1,1,0,0,7,2017,15933,987090.305999999980000,199971.693600000000000,ESSEX STREET,HESTER STREET
1802,1,1802,1,1,0,0,7,2017,61358,1056902.824800000100000,200870.648500000010000,217 STREET,JAMAICA AVENUE
1803,1,1803,1,0,0,1,8,2017,9035941,1014628.917200000000000,203942.415299999990000,MAZEAU STREET,QUEENS MIDTOWN EXPRESSWAY SR N
1804,1,1804,1,1,0,0,8,2017,37899,1050302.169100000100000,156535.922200000000000,SEAGIRT BOULEVARD,BEACH 29 STREET
1805,1,1805,1,1,0,0,8,2017,27203,1008957.269500000100000,185699.491500000000000,ATLANTIC AVENUE,ROCKAWAY AVENUE
1806,1,1806,1,0,0,1,8,2017,58298,1031833.085899999900000,262114.890799999990000,CONNER STREET,BOSTON ROAD
1807,1,1807,1,1,0,0,8,2017,41331,1000529.904800000000000,214434.413700000000000,21 STREET,40 AVENUE
1808,1,1808,1,1,0,0,8,2017,21249,985716.184699999980000,210839.607900000000000,7 AVENUE,WEST 25 STREET
1809,1,1809,1,1,0,0,8,2017,42513,1001518.315200000000000,235386.478800000010000,WEST 135 STREET,5 AVENUE
1810,1,1810,1,0,0,1,8,2017,53367,1020090.562500000000000,254578.529299999990000,ALLERTON AVENUE,MOSHOLU PARKWAY GREENWAY
1811,1,1811,1,0,0,1,8,2017,54202,1022463.370700000000000,264123.663100000010000,EAST 229 STREET,CARPENTER AVENUE
1812,1,1812,1,0,0,1,8,2017,27790,1005168.159600000000000,199411.022200000010000,METROPOLITAN AVENUE,SCOTT AVENUE
1813,1,1813,1,1,0,0,8,2017,49930,1022148.509200000000000,204776.224400000010000,63 DRIVE,BOOTH STREET
1814,1,1814,1,1,0,0,8,2017,20193,982774.245400000010000,200962.915400000000000,CHURCH STREET,FRANKLIN STREET
1815,1,1815,1,0,0,1,8,2017,33852,1033939.456400000000000,183624.112100000000000,LEFFERTS BOULEVARD,135 AVENUE
1816,1,1816,1,0,0,1,8,2017,27409,1001889.120900000000000,193442.927100000000000,BROADWAY,STOCKTON STREET
1817,1,1817,1,1,0,0,8,2017,27298,1009591.349600000000000,188520.401199999990000,CHAUNCEY STREET,BUSHWICK AVENUE
1818,1,1818,1,1,0,0,8,2017,49980,1023837.406700000100000,200677.226599999990000,YELLOWSTONE BOULEVARD,SELFRIDGE STREET
1819,1,1819,1,0,1,0,8,2017,17942,991820.722700000040000,173705.956100000010000,EAST 7 STREET,BEVERLY ROAD
1820,1,1820,1,1,0,0,2,2017,9031144,1029183.778600000000000,242765.202500000010000,GRAFF AVENUE,HUTCHINSON RIVER GREENWAY
1821,1,1821,1,0,0,1,2,2017,9031215,1039132.656600000000000,253036.511999999990000,CITY ISLAND ROAD GREENWAY,PARK DRIVE GREENWAY
1822,1,1822,1,1,0,0,2,2017,23417,992319.163300000010000,228328.063100000000000,AMSTERDAM AVENUE,WEST 95 STREET
1823,1,1823,1,1,0,0,2,2017,1267,925396.891300000020000,138346.438300000010000,GERVIL STREET,CORRELL AVENUE
1824,1,1824,1,0,0,1,2,2017,57026,1036185.337400000000000,238375.769000000000000,THROGS NECK EXPRESSWAY SR,MEAGHER AVENUE
1825,1,1825,1,1,0,0,2,2017,25714,1005769.024500000100000,161455.800500000010000,FLATBUSH AVENUE,AVENUE U
1826,1,1826,1,0,0,1,2,2017,27357,1000930.113900000000000,197099.534000000010000,MONTROSE AVENUE,BUSHWICK AVENUE
1827,1,1827,1,1,0,0,3,2017,100989,1008565.009800000000000,232427.608700000010000,RFK BRIDGE BRONX ENTRANCE RAMP,EAST 138 STREET
1828,1,1828,1,1,0,0,3,2017,27203,1008957.269500000100000,185699.491500000000000,ATLANTIC AVENUE,ROCKAWAY AVENUE
1829,1,1829,1,1,0,0,3,2017,16160,989337.066299999950000,199574.607800000000000,ABRAHAM KAZAN STREET,GRAND STREET
1830,1,1830,1,0,0,1,3,2017,31618,1024039.682900000000000,189223.900499999990000,ATLANTIC AVENUE,85 STREET
1831,1,1831,1,1,0,0,3,2017,49529,1013959.132499999900000,260856.022000000000000,GOUVERNEUR AVENUE,SEDGWICK AVENUE
1832,1,1832,1,1,0,0,3,2017,25103,1003299.433300000000000,157325.100400000000000,WHITNEY AVENUE,GERRITSEN AVENUE
1833,1,1833,1,1,0,0,3,2017,55672,1034285.524900000000000,212896.900400000010000,KISSENA BOULEVARD,HOLLY AVENUE
1834,1,1834,1,0,0,1,3,2017,41600,1004057.994500000000000,215491.488400000000000,35 AVENUE,31 STREET
1835,1,1835,1,1,0,0,3,2017,46879,1018530.183100000000000,219150.840900000010000,94 STREET,23 AVENUE
1836,1,1836,1,1,0,0,3,2017,49024,1016242.671200000000000,251961.420699999990000,HUGHES AVENUE,EAST FORDHAM ROAD
1837,1,1837,1,0,1,0,3,2017,55574,1032940.045300000000000,213238.507300000000000,COLDEN STREET,ELDER AVENUE
1838,1,1838,1,1,0,0,3,2017,40738,1002508.965800000000000,204096.468499999990000,STEWART AVENUE,BRIDGEWATER STREET
1839,1,1839,1,0,1,0,9,2017,20367,983670.201299999960000,201283.505299999990000,BROADWAY,LISPENARD STREET
1840,1,1840,1,0,0,1,9,2017,48585,1010538.060300000000000,253127.550200000000000,AQUEDUCT AVENUE EAST,WEST 184 STREET
