FID,YR,NODEID,Lon,Lat,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie
7692,2016,19686,-73.95748821,40.7090804,1,1,0,0,1,1,0,0
7693,2016,53554,-73.86318238,40.87217554,3,1,0,2,1,1,0,1
7694,2016,19778,-73.95235994,40.70971584,1,0,0,1,1,0,0,1
7695,2016,15456,-74.00338055,40.71082616,1,1,0,0,1,1,0,0
7696,2016,43991,-73.91784811,40.83715589,2,2,0,0,1,1,0,0
7697,2016,16530,-73.96957673,40.60212242,1,0,0,1,1,0,0,1
7698,2016,55045,-73.81670576,40.72127492,3,0,1,2,1,0,1,1
7699,2016,23265,-73.97783054,40.77872973,1,1,0,0,1,1,0,0
7700,2016,32000,-73.839786,40.68375416,1,0,1,0,1,0,1,0
7701,2016,31367,-73.86523465,40.68589476,4,2,0,2,1,1,0,1
7702,2016,48306,-73.88530157,40.84454718,4,0,0,4,1,0,0,1
7703,2016,7171,-74.12162564,40.57150139,1,0,0,1,1,0,0,1
7704,2016,56759,-73.79925852,40.77596995,2,0,0,2,1,0,0,1
7705,2016,27950,-73.91255555,40.69798176,1,0,0,1,1,0,0,1
7706,2016,31777,-73.84589208,40.68018638,1,1,0,0,1,1,0,0
7707,2016,31516,-73.85858963,40.67940273,5,0,0,5,1,0,0,1
7708,2016,27319,-73.94041186,40.6948809,5,0,0,5,1,0,0,1
7709,2016,59673,-73.77603209,40.75622705,4,1,0,3,1,1,0,1
7710,2016,57412,-73.83074239,40.83495939,2,0,0,2,1,0,0,1
7711,2016,21492,-73.98272687,40.74518041,1,0,0,1,1,0,0,1
7712,2016,47770,-73.90675782,40.84364306,1,1,0,0,1,1,0,0
7713,2016,13622,-73.98706747,40.61536066,4,3,0,1,1,1,0,1
7714,2016,24133,-73.95152926,40.79945873,4,0,2,2,1,0,1,1
7715,2016,44197,-73.91346471,40.84614734,1,0,1,0,1,0,1,0
7716,2016,54015,-73.83835409,40.87492196,1,0,0,1,1,0,0,1
7717,2016,37219,-73.79129219,40.70772468,1,0,0,1,1,0,0,1
7718,2016,31264,-73.86843071,40.68031115,2,1,1,0,1,1,1,0
7719,2016,41527,-73.93126507,40.75199252,1,0,0,1,1,0,0,1
7720,2016,30238,-73.89019825,40.6983459,1,1,0,0,1,1,0,0
7721,2016,40194,-73.73923899,40.71210401,1,1,0,0,1,1,0,0
7722,2016,59904,-73.76660407,40.76064781,1,1,0,0,1,1,0,0
7723,2016,17033,-73.94704409,40.58159531,2,0,0,2,1,0,0,1
7724,2016,15607,-73.9985836,40.71346846,4,1,1,2,1,1,1,1
7725,2016,42251,-73.91889733,40.77198542,3,0,1,2,1,0,1,1
7726,2016,28891,-73.89255142,40.64891034,10,0,0,10,1,0,0,1
7727,2016,45735,-73.88238114,40.71617245,1,0,0,1,1,0,0,1
7728,2016,14202,-73.9842174,40.63572607,2,0,1,1,1,0,1,1
7729,2016,49011,-73.88531545,40.87733346,1,1,0,0,1,1,0,0
7730,2016,33719,-73.83220564,40.67840821,1,1,0,0,1,1,0,0
7731,2016,65592,-73.92017908,40.64692639,4,0,0,4,1,0,0,1
7732,2016,51901,-73.83845606,40.78582447,1,0,0,1,1,0,0,1
7733,2016,40684,-73.93801474,40.73431476,3,0,1,2,1,0,1,1
7734,2016,12548,-73.99262545,40.57810914,1,0,0,1,1,0,0,1
7735,2016,7019,-74.13268948,40.63887891,1,0,1,0,1,0,1,0
7736,2016,44070,-73.91497029,40.83358784,1,1,0,0,1,1,0,0
7737,2016,29769,-73.87536132,40.68274826,1,0,0,1,1,0,0,1
7738,2016,22207,-73.95156746,40.72869668,2,0,0,2,1,0,0,1
7739,2016,24275,-73.94597766,40.80709814,6,6,0,0,1,1,0,0
7740,2016,14260,-73.97990983,40.63968636,1,0,1,0,1,0,1,0
7741,2016,16630,-73.96679561,40.60480241,5,1,1,3,1,1,1,1
7742,2016,58268,-73.83014773,40.88270301,2,2,0,0,1,1,0,0
7743,2016,38897,-73.75473244,40.6654777,1,0,0,1,1,0,0,1
7744,2016,27944,-73.91260742,40.69554112,1,0,0,1,1,0,0,1
7745,2016,17013,-73.95080168,40.60174973,1,0,0,1,1,0,0,1
7746,2016,21366,-73.99133265,40.76530927,1,1,0,0,1,1,0,0
7747,2016,20369,-74.00188406,40.71939757,6,4,1,1,1,1,1,1
7748,2016,29163,-73.90564184,40.68238293,4,0,1,3,1,0,1,1
7749,2016,27124,-73.91739587,40.67669358,1,0,0,1,1,0,0,1
7750,2016,37118,-73.79489533,40.70546075,16,0,0,16,1,0,0,1
7751,2016,14158,-73.99049634,40.64316444,2,0,2,0,1,0,1,0
7752,2016,29888,-73.90621088,40.70012192,4,1,1,2,1,1,1,1
7753,2016,5888,-74.15812963,40.63255114,1,0,0,1,1,0,0,1
7754,2016,26841,-73.93140679,40.66133051,3,1,0,2,1,1,0,1
7755,2016,29992,-73.90229014,40.70460819,1,0,1,0,1,0,1,0
7756,2016,12891,-73.99116299,40.59755365,1,1,0,0,1,1,0,0
7757,2016,40125,-73.7416414,40.71501684,10,0,0,10,1,0,0,1
7758,2016,53440,-73.86679794,40.86133813,8,1,0,7,1,1,0,1
7759,2016,27048,-73.92070761,40.66917415,4,0,0,4,1,0,0,1
7760,2016,44449,-73.92726915,40.86553456,8,2,1,5,1,1,1,1
7761,2016,54802,-73.82672636,40.7230816,2,0,0,2,1,0,0,1
7762,2016,19078,-73.94643715,40.68144856,2,0,0,2,1,0,0,1
7763,2016,15252,-74.01124835,40.7083047,1,0,0,1,1,0,0,1
7764,2016,35360,-73.79985783,40.71025256,3,1,0,2,1,1,0,1
7765,2016,29205,-73.9026264,40.66827343,3,1,1,1,1,1,1,1
7766,2016,48903,-73.89065393,40.86295483,1,0,1,0,1,0,1,0
7767,2016,18457,-73.94752254,40.65887575,3,1,1,1,1,1,1,1
7768,2016,34863,-73.81452014,40.69321449,2,2,0,0,1,1,0,0
7769,2016,43504,-73.93803616,40.84755775,1,1,0,0,1,1,0,0
7770,2016,22481,-73.97628767,40.74824542,6,2,1,3,1,1,1,1
7771,2016,43862,-73.92223396,40.82771943,1,1,0,0,1,1,0,0
7772,2016,19696,-73.95549857,40.70994949,7,0,0,7,1,0,0,1
7773,2016,27923,-73.91748949,40.71183822,2,0,1,1,1,0,1,1
7774,2016,47458,-73.8896495,40.82513566,2,1,0,1,1,1,0,1
7775,2016,50576,-73.83788789,40.72569743,8,0,0,8,1,0,0,1
7776,2016,5037,-74.13534754,40.57088136,1,0,0,1,1,0,0,1
7777,2016,39620,-73.76236595,40.69350958,1,0,0,1,1,0,0,1
7778,2016,30703,-73.85119065,40.57464886,1,0,1,0,1,0,1,0
7779,2016,19550,-73.95799733,40.69436584,5,1,3,1,1,1,1,1
7780,2016,34857,-73.81480507,40.69004688,2,0,0,2,1,0,0,1
7781,2016,8499,-74.12328118,40.61600288,1,0,0,1,1,0,0,1
7782,2016,20378,-74.0022082,40.72162114,2,1,1,0,1,1,1,0
7783,2016,56510,-73.80955073,40.77534866,1,0,0,1,1,0,0,1
7784,2016,47331,-73.89689338,40.82099874,6,1,1,4,1,1,1,1
7785,2016,14153,-73.99024414,40.64027521,3,2,0,1,1,1,0,1
7786,2016,28102,-73.90230596,40.56212821,1,0,1,0,1,0,1,0
7787,2016,19072,-73.94404799,40.67933611,2,0,0,2,1,0,0,1
7788,2016,29196,-73.90145115,40.66365836,4,2,0,2,1,1,0,1
7789,2016,38865,-73.75818011,40.68406251,1,0,0,1,1,0,0,1
7790,2016,2231,-74.18434906,40.54849088,1,0,0,1,1,0,0,1
7791,2016,41575,-73.92855442,40.74608247,1,0,1,0,1,0,1,0
7792,2016,24378,-73.94574702,40.82777648,1,0,1,0,1,0,1,0
7793,2016,46551,-73.89081892,40.74906071,1,1,0,0,1,1,0,0
7794,2016,42787,-73.93077372,40.82054398,2,0,0,2,1,0,0,1
7795,2016,22939,-73.95620771,40.74387153,4,3,0,1,1,1,0,1
7796,2016,62856,-73.70530835,40.73993403,1,0,0,1,1,0,0,1
7797,2016,11849,-74.01963171,40.62487969,2,1,0,1,1,1,0,1
7798,2016,29581,-73.88275459,40.67122001,3,0,0,3,1,0,0,1
7799,2016,22707,-73.96912886,40.76671625,1,1,0,0,1,1,0,0
7800,2016,44723,-73.91273605,40.87231739,4,0,1,3,1,0,1,1
7801,2016,41508,-73.92890009,40.74434607,1,1,0,0,1,1,0,0
7802,2016,42849,-73.92555272,40.81194069,7,0,0,7,1,0,0,1
7803,2016,48963,-73.88745688,40.85962553,4,1,1,2,1,1,1,1
7804,2016,7997,-74.10271684,40.58092106,2,0,0,2,1,0,0,1
7805,2016,33870,-73.82387139,40.67978025,1,0,0,1,1,0,0,1
7806,2016,24308,-73.94332134,40.82091721,1,1,0,0,1,1,0,0
7807,2016,42312,-73.9163876,40.77298805,3,1,0,2,1,1,0,1
7808,2016,4927,-74.13941119,40.56664025,1,0,0,1,1,0,0,1
7809,2016,37670,-73.77357135,40.7151201,2,0,0,2,1,0,0,1
7810,2016,15813,-73.99262262,40.71316858,1,0,0,1,1,0,0,1
7811,2016,26131,-73.93273434,40.63721681,1,0,1,0,1,0,1,0
7812,2016,39898,-73.75110717,40.70093522,4,0,0,4,1,0,0,1
7813,2016,23536,-73.95909002,40.77759247,2,2,0,0,1,1,0,0
7814,2016,41696,-73.9202027,40.74511583,2,2,0,0,1,1,0,0
7815,2016,9632,-74.08893333,40.64666442,3,0,0,3,1,0,0,1
7816,2016,18957,-73.95318618,40.67089804,4,0,0,4,1,0,0,1
7817,2016,48630,-73.90565636,40.8777061,5,1,1,3,1,1,1,1
7818,2016,54202,-73.86178814,40.89154953,2,1,1,0,1,1,1,0
7819,2016,40447,-73.72966758,40.71100624,2,0,0,2,1,0,0,1
7820,2016,51089,-73.85260433,40.75254197,11,1,2,8,1,1,1,1
7821,2016,15277,-74.0115269,40.71429387,2,1,0,1,1,1,0,1
7822,2016,35393,-73.79715951,40.59278832,1,0,0,1,1,0,0,1
7823,2016,61991,-73.74143324,40.75270874,3,1,0,2,1,1,0,1
7824,2016,27250,-73.91009069,40.66715431,7,4,0,3,1,1,0,1
7825,2016,33954,-73.81716256,40.68368421,6,0,0,6,1,0,0,1
7826,2016,51286,-73.84570127,40.76958311,1,1,0,0,1,1,0,0
7827,2016,55672,-73.81941131,40.75088775,1,1,0,0,1,1,0,0
7828,2016,12402,-74.01638142,40.71007837,1,0,0,1,1,0,0,1
7829,2016,13948,-74.00717195,40.65504299,13,3,1,9,1,1,1,1
7830,2016,36882,-73.76416125,40.66480814,1,0,0,1,1,0,0,1
7831,2016,13467,-73.99646484,40.6063275,1,0,1,0,1,0,1,0
7832,2016,17365,-73.97047172,40.62417003,16,0,1,15,1,0,1,1
7833,2016,22557,-73.97497001,40.74850185,2,0,1,1,1,0,1,1
7834,2016,35403,-73.79637263,40.59494342,2,0,0,2,1,0,0,1
7835,2016,8666,-74.1132625,40.62305442,2,0,0,2,1,0,0,1
7836,2016,41477,-73.93588175,40.75945698,1,0,1,0,1,0,1,0
7837,2016,17801,-73.94573692,40.61536341,1,0,0,1,1,0,0,1
7838,2016,52821,-73.85064924,40.83029302,1,0,0,1,1,0,0,1
7839,2016,21438,-73.9836252,40.74394311,1,0,1,0,1,0,1,0
7840,2016,27222,-73.913797,40.68479987,1,0,0,1,1,0,0,1
7841,2016,17073,-73.94812013,40.5975794,1,1,0,0,1,1,0,0
7842,2016,18609,-73.97381973,40.67222183,2,0,0,2,1,0,0,1
7843,2016,23742,-73.94999985,40.79293149,1,0,0,1,1,0,0,1
7844,2016,18349,-73.95140598,40.64076694,5,1,0,4,1,1,0,1
7845,2016,23988,-73.95868839,40.80246979,2,0,0,2,1,0,0,1
7846,2016,13924,-74.00474647,40.64356698,1,1,0,0,1,1,0,0
7847,2016,17250,-73.97699849,40.6298715,1,0,0,1,1,0,0,1
7848,2016,14501,-74.00208993,40.67669269,10,2,0,8,1,1,0,1
7849,2016,60100,-73.79766409,40.79083589,1,1,0,0,1,1,0,0
7850,2016,41664,-73.92378849,40.76122609,5,1,2,2,1,1,1,1
7851,2016,27349,-73.93971461,40.70691829,1,1,0,0,1,1,0,0
7852,2016,5086,-74.13396834,40.56158699,1,0,0,1,1,0,0,1
7853,2016,29627,-73.88205691,40.68492968,1,0,0,1,1,0,0,1
7854,2016,46130,-73.8732974,40.73743372,1,1,0,0,1,1,0,0
7855,2016,27741,-73.92377589,40.69729832,2,1,0,1,1,1,0,1
7856,2016,24285,-73.94556804,40.81275187,2,1,0,1,1,1,0,1
7857,2016,48762,-73.89656061,40.8685652,1,0,0,1,1,0,0,1
7858,2016,16756,-73.95994331,40.58195927,2,0,0,2,1,0,0,1
7859,2016,32365,-73.85717525,40.70598808,2,0,0,2,1,0,0,1
7860,2016,21676,-73.98477889,40.78248293,1,1,0,0,1,1,0,0
7861,2016,18399,-73.94898425,40.63620872,5,0,0,5,1,0,0,1
7862,2016,38775,-73.76094528,40.68179909,1,0,0,1,1,0,0,1
7863,2016,26382,-73.91885165,40.63448272,3,2,0,1,1,1,0,1
7864,2016,26689,-73.94282892,40.66284749,1,0,1,0,1,0,1,0
7865,2016,42977,-73.92053834,40.80723458,1,0,0,1,1,0,0,1
7866,2016,11621,-74.03122817,40.61572295,1,0,0,1,1,0,0,1
7867,2016,24107,-73.95693663,40.81754825,3,0,0,3,1,0,0,1
7868,2016,13671,-73.98396337,40.61021769,1,0,0,1,1,0,0,1
7869,2016,55593,-73.82594153,40.76435066,3,2,0,1,1,1,0,1
7870,2016,33840,-73.82324939,40.66614417,3,0,0,3,1,0,0,1
7871,2016,32095,-73.83615755,40.68241529,1,1,0,0,1,1,0,0
7872,2016,48246,-73.8877103,40.85096069,2,0,0,2,1,0,0,1
7873,2016,26999,-73.92466142,40.67827601,4,0,0,4,1,0,0,1
7874,2016,53619,-73.85745014,40.86953252,3,1,0,2,1,1,0,1
7875,2016,50426,-73.84543925,40.73970696,1,0,0,1,1,0,0,1
7876,2016,42369,-73.9117788,40.77359531,4,0,0,4,1,0,0,1
7877,2016,53470,-73.86706607,40.87432469,1,0,0,1,1,0,0,1
7878,2016,11921,-74.01697096,40.631618,2,1,1,0,1,1,1,0
7879,2016,54335,-73.85327599,40.89467554,5,1,0,4,1,1,0,1
7880,2016,28643,-73.90414221,40.65514642,1,0,0,1,1,0,0,1
7881,2016,51774,-73.84312581,40.7832251,1,1,0,0,1,1,0,0
7882,2016,36862,-73.76578782,40.66097517,1,0,0,1,1,0,0,1
7883,2016,41569,-73.92913498,40.7682287,6,2,1,3,1,1,1,1
7884,2016,62300,-73.72775177,40.75738824,3,0,0,3,1,0,0,1
7885,2016,55016,-73.81884791,40.74194501,1,0,0,1,1,0,0,1
7886,2016,44052,-73.91531656,40.82654517,4,0,1,3,1,0,1,1
7887,2016,42431,-73.93974668,40.80118543,4,4,0,0,1,1,0,0
7888,2016,49651,-73.87480618,40.89572569,3,0,0,3,1,0,0,1
7889,2016,4871,-74.14086279,40.55203882,3,0,0,3,1,0,0,1
7890,2016,34556,-73.83123855,40.71414822,7,2,0,5,1,1,0,1
7891,2016,59653,-73.77625752,40.75320488,1,0,1,0,1,0,1,0
7892,2016,22016,-73.96079164,40.71697286,2,0,2,0,1,0,1,0
7893,2016,9030754,-73.79593896,40.59069454,4,1,0,3,1,1,0,1
7894,2016,14454,-74.00517908,40.68499723,2,0,0,2,1,0,0,1
7895,2016,31293,-73.86661474,40.66560084,1,0,1,0,1,0,1,0
7896,2016,17186,-73.94376581,40.6049609,2,0,0,2,1,0,0,1
7897,2016,68528,-73.75014779,40.60668663,1,0,0,1,1,0,0,1
7898,2016,14200,-73.98538056,40.63460608,2,0,0,2,1,0,0,1
7899,2016,40821,-73.92994626,40.73753597,3,0,1,2,1,0,1,1
7900,2016,26782,-73.93851403,40.68535799,1,0,1,0,1,0,1,0
7901,2016,18899,-73.95606853,40.67592768,1,1,0,0,1,1,0,0
7902,2016,54079,-73.83655628,40.86935218,1,0,0,1,1,0,0,1
7903,2016,24118,-73.9545851,40.82076922,2,1,0,1,1,1,0,1
7904,2016,14003,-74.00390816,40.65126597,2,1,1,0,1,1,1,0
7905,2016,41619,-73.92596498,40.76674523,1,1,0,0,1,1,0,0
7906,2016,43608,-73.93477553,40.85205859,4,0,2,2,1,0,1,1
7907,2016,57870,-73.83304277,40.87846891,4,0,0,4,1,0,0,1
7908,2016,18758,-73.96552511,40.68674453,6,0,0,6,1,0,0,1
7909,2016,25764,-73.92330515,40.63080827,6,2,0,4,1,1,0,1
7910,2016,52830,-73.85087088,40.83120993,3,0,0,3,1,0,0,1
7911,2016,46824,-73.87641832,40.74814097,1,1,0,0,1,1,0,0
7912,2016,29133,-73.90359588,40.67206004,4,0,0,4,1,0,0,1
7913,2016,45783,-73.88452202,40.73239292,1,0,0,1,1,0,0,1
7914,2016,17113,-73.94486388,40.58368842,1,0,0,1,1,0,0,1
7915,2016,5678,-74.1337875,40.59633053,2,0,0,2,1,0,0,1
7916,2016,15851,-73.98716133,40.6949617,1,0,1,0,1,0,1,0
7917,2016,51007,-73.85360568,40.74749683,1,0,1,0,1,0,1,0
7918,2016,42878,-73.92662466,40.82002639,1,0,0,1,1,0,0,1
7919,2016,46624,-73.88802851,40.74935572,1,1,0,0,1,1,0,0
7920,2016,24156,-73.95258512,40.80823802,8,0,1,7,1,0,1,1
7921,2016,31196,-73.87100357,40.66115802,3,1,0,2,1,1,0,1
7922,2016,26387,-73.9191718,40.63746984,5,1,0,4,1,1,0,1
7923,2016,51037,-73.85504879,40.75718202,6,0,0,6,1,0,0,1
7924,2016,17547,-73.96051086,40.61551791,1,1,0,0,1,1,0,0
7925,2016,30389,-73.88509104,40.71396271,1,0,0,1,1,0,0,1
7926,2016,23708,-73.94888042,40.77755328,1,1,0,0,1,1,0,0
7927,2016,53627,-73.85802929,40.87470426,2,1,1,0,1,1,1,0
7928,2016,46270,-73.90002854,40.74376219,2,1,0,1,1,1,0,1
7929,2016,14283,-73.98029116,40.64729716,2,0,0,2,1,0,0,1
7930,2016,42595,-73.93454027,40.81491145,4,0,0,4,1,0,0,1
7931,2016,50265,-73.84696438,40.72095891,3,3,0,0,1,1,0,0
7932,2016,44769,-73.90903951,40.86267886,17,6,0,11,1,1,0,1
7933,2016,21483,-73.98620388,40.76724295,2,0,0,2,1,0,0,1
7934,2016,41890,-73.91015861,40.74850197,2,1,1,0,1,1,1,0
7935,2016,27651,-73.92649982,40.69571179,1,0,1,0,1,0,1,0
7936,2016,41721,-73.92132061,40.75476023,1,0,0,1,1,0,0,1
7937,2016,19410,-73.9659322,40.70724387,1,0,1,0,1,0,1,0
7938,2016,47961,-73.89751787,40.84399725,15,0,0,15,1,0,0,1
7939,2016,13244,-74.00863712,40.61914217,1,0,1,0,1,0,1,0
7940,2016,53806,-73.84946033,40.87861402,1,0,1,0,1,0,1,0
7941,2016,31514,-73.85952486,40.67934547,7,0,0,7,1,0,0,1
7942,2016,42982,-73.91880433,40.80826172,2,1,0,1,1,1,0,1
7943,2016,25651,-73.92806697,40.60905516,1,0,0,1,1,0,0,1
7944,2016,21316,-73.99508813,40.76525279,3,3,0,0,1,1,0,0
7945,2016,51943,-73.87041505,40.82444532,6,0,0,6,1,0,0,1
7946,2016,4648,-74.15144155,40.5508619,1,0,0,1,1,0,0,1
7947,2016,56277,-73.8210106,40.78168297,2,0,0,2,1,0,0,1
7948,2016,38265,-73.7547098,40.60638084,1,0,0,1,1,0,0,1
7949,2016,22613,-73.97255352,40.76489773,1,1,0,0,1,1,0,0
7950,2016,48079,-73.88971081,40.82579964,1,1,0,0,1,1,0,0
7951,2016,36563,-73.77817955,40.67230741,1,1,0,0,1,1,0,0
7952,2016,18262,-73.9605197,40.65877948,3,0,1,2,1,0,1,1
7953,2016,43518,-73.93736532,40.85064453,1,0,1,0,1,0,1,0
7954,2016,25519,-73.93462115,40.61044196,1,0,0,1,1,0,0,1
7955,2016,21271,-73.99535418,40.7546876,4,3,1,0,1,1,1,0
7956,2016,26960,-73.92432027,40.66120301,2,1,0,1,1,1,0,1
7957,2016,5739,-74.12954223,40.60273184,1,1,0,0,1,1,0,0
7958,2016,48345,-73.88255745,40.85022426,2,0,0,2,1,0,0,1
7959,2016,39592,-73.72786244,40.68572341,1,0,0,1,1,0,0,1
7960,2016,19959,-73.94414725,40.7130862,1,0,0,1,1,0,0,1
7961,2016,27670,-73.92608302,40.70091014,3,0,0,3,1,0,0,1
7962,2016,45547,-73.89030329,40.72492389,1,0,0,1,1,0,0,1
7963,2016,31533,-73.85930879,40.68373483,3,0,0,3,1,0,0,1
7964,2016,24279,-73.94647555,40.81150943,3,3,0,0,1,1,0,0
7965,2016,21450,-73.98362141,40.74972377,5,1,1,3,1,1,1,1
7966,2016,22337,-73.94789524,40.73088381,2,0,0,2,1,0,0,1
7967,2016,26691,-73.93981288,40.66078494,3,0,0,3,1,0,0,1
7968,2016,20299,-74.00640708,40.73305394,3,1,0,2,1,1,0,1
7969,2016,38589,-73.73701448,40.64958278,1,0,0,1,1,0,0,1
7970,2016,30552,-73.87380342,40.70760375,1,1,0,0,1,1,0,0
7971,2016,53292,-73.83628301,40.83917071,4,0,0,4,1,0,0,1
7972,2016,10545,-74.08291928,40.62267685,2,2,0,0,1,1,0,0
7973,2016,26290,-73.92578973,40.65410263,2,1,0,1,1,1,0,1
7974,2016,47414,-73.88907583,40.80977662,1,0,0,1,1,0,0,1
7975,2016,56755,-73.80076387,40.77712993,1,0,0,1,1,0,0,1
7976,2016,22694,-73.97141142,40.76358747,2,2,0,0,1,1,0,0
7977,2016,24268,-73.94389477,40.80129117,3,0,0,3,1,0,0,1
7978,2016,53442,-73.86641216,40.86319508,2,1,0,1,1,1,0,1
7979,2016,55531,-73.82905916,40.76509339,3,1,1,1,1,1,1,1
7980,2016,18486,-73.94510234,40.64537327,1,0,1,0,1,0,1,0
7981,2016,17509,-73.96322149,40.62984106,1,1,0,0,1,1,0,0
7982,2016,13062,-73.98574726,40.59704049,1,0,0,1,1,0,0,1
7983,2016,55950,-73.80854589,40.76840322,1,0,0,1,1,0,0,1
7984,2016,27891,-73.9155647,40.6996933,4,3,1,0,1,1,1,0
7985,2016,48286,-73.88510718,40.83647523,2,2,0,0,1,1,0,0
7986,2016,25495,-73.93842121,40.6275147,3,1,0,2,1,1,0,1
7987,2016,19297,-73.96873949,40.69775985,1,0,1,0,1,0,1,0
7988,2016,34017,-73.81694267,40.68175795,1,0,0,1,1,0,0,1
7989,2016,11026,-74.06558739,40.61335049,1,0,0,1,1,0,0,1
7990,2016,31396,-73.86355084,40.6724091,2,0,0,2,1,0,0,1
7991,2016,51113,-73.85266339,40.75839774,1,0,0,1,1,0,0,1
7992,2016,42444,-73.93970119,40.80703488,4,1,0,3,1,1,0,1
7993,2016,31779,-73.84936874,40.68522743,1,1,0,0,1,1,0,0
7994,2016,42592,-73.93575548,40.81532558,3,2,0,1,1,1,0,1
7995,2016,39685,-73.76118499,40.71343603,5,2,1,2,1,1,1,1
7996,2016,53421,-73.86737517,40.87763442,13,5,0,8,1,1,0,1
7997,2016,23105,-73.94984342,40.74779378,1,0,0,1,1,0,0,1
7998,2016,55274,-73.80522248,40.72848407,1,0,0,1,1,0,0,1
7999,2016,46222,-73.90419764,40.76358674,1,0,0,1,1,0,0,1
8000,2016,43356,-73.94113609,40.83917889,6,2,0,4,1,1,0,1
8001,2016,55911,-73.8061113,40.75171145,2,0,0,2,1,0,0,1
8002,2016,52989,-73.84772243,40.84583968,2,1,0,1,1,1,0,1
8003,2016,40744,-73.93519178,40.7361999,1,1,0,0,1,1,0,0
8004,2016,40449,-73.72937892,40.7116277,7,0,0,7,1,0,0,1
8005,2016,22826,-73.96196574,40.75961946,6,2,1,3,1,1,1,1
8006,2016,23578,-73.95505482,40.77333685,6,0,1,5,1,0,1,1
8007,2016,10673,-74.07997023,40.62448331,6,1,1,4,1,1,1,1
8008,2016,33984,-73.81429536,40.66680514,1,0,0,1,1,0,0,1
8009,2016,19015,-73.95000107,40.6752043,7,0,0,7,1,0,0,1
8010,2016,39877,-73.75170269,40.69459721,1,0,0,1,1,0,0,1
8011,2016,28958,-73.88668905,40.6562051,1,1,0,0,1,1,0,0
8012,2016,3432,-74.16758984,40.58895349,13,0,0,13,1,0,0,1
8013,2016,22286,-73.94979412,40.71669039,1,1,0,0,1,1,0,0
8014,2016,7373,-74.11300531,40.57044636,1,0,0,1,1,0,0,1
8015,2016,42936,-73.92399951,40.81543891,4,2,0,2,1,1,0,1
8016,2016,55710,-73.81930135,40.76460466,2,0,0,2,1,0,0,1
8017,2016,53699,-73.85357629,40.87327602,2,1,0,1,1,1,0,1
8018,2016,16222,-73.96804463,40.57843984,4,0,0,4,1,0,0,1
8019,2016,42872,-73.92809349,40.82194611,1,0,0,1,1,0,0,1
8020,2016,39101,-73.74786375,40.66272859,3,0,0,3,1,0,0,1
8021,2016,39401,-73.7324862,40.66209226,2,0,0,2,1,0,0,1
8022,2016,43979,-73.92036503,40.83742571,1,0,0,1,1,0,0,1
8023,2016,19546,-73.96109264,40.6940105,3,0,2,1,1,0,1,1
8024,2016,18806,-73.96366358,40.68280663,1,0,1,0,1,0,1,0
8025,2016,51626,-73.85227928,40.79118853,1,0,1,0,1,0,1,0
8026,2016,18386,-73.95346176,40.65993696,6,0,0,6,1,0,0,1
8027,2016,22799,-73.9625496,40.75481293,1,0,0,1,1,0,0,1
8028,2016,37205,-73.78835414,40.70346023,3,0,0,3,1,0,0,1
8029,2016,24209,-73.94690005,40.80583888,1,0,0,1,1,0,0,1
8030,2016,26864,-73.93103322,40.66973779,4,4,0,0,1,1,0,0
8031,2016,23110,-73.94735515,40.7481074,1,1,0,0,1,1,0,0
8032,2016,25706,-73.92444144,40.60579357,1,1,0,0,1,1,0,0
8033,2016,133,-74.24827763,40.5105171,1,0,1,0,1,0,1,0
8034,2016,26014,-73.94322099,40.63656381,4,0,0,4,1,0,0,1
8035,2016,49846,-73.8648855,40.72617725,2,1,1,0,1,1,1,0
8036,2016,58751,-73.78472461,40.74112189,4,0,0,4,1,0,0,1
8037,2016,36978,-73.79887601,40.68946829,2,0,0,2,1,0,0,1
8038,2016,6620,-74.1333295,40.62639331,2,0,0,2,1,0,0,1
8039,2016,16456,-73.97291117,40.5993158,3,1,1,1,1,1,1,1
8040,2016,36162,-73.79893035,40.67414023,4,3,0,1,1,1,0,1
8041,2016,46276,-73.90109617,40.74583011,3,2,0,1,1,1,0,1
8042,2016,30475,-73.87543139,40.70237435,1,0,0,1,1,0,0,1
8043,2016,47104,-73.89096594,40.77071198,2,1,0,1,1,1,0,1
8044,2016,54896,-73.82083141,40.72465416,4,1,0,3,1,1,0,1
8045,2016,18323,-73.95655769,40.65745362,2,2,0,0,1,1,0,0
8046,2016,14810,-73.99573135,40.6873971,1,0,0,1,1,0,0,1
8047,2016,13945,-74.00756413,40.65442941,2,0,0,2,1,0,0,1
8048,2016,46992,-73.90522098,40.77896595,1,0,1,0,1,0,1,0
8049,2016,26953,-73.92652844,40.68523718,1,0,0,1,1,0,0,1
8050,2016,26358,-73.92200416,40.6546288,19,0,3,16,1,0,1,1
8051,2016,13466,-73.9978127,40.63299553,3,3,0,0,1,1,0,0
8052,2016,14284,-73.98110912,40.65159173,1,0,0,1,1,0,0,1
8053,2016,27121,-73.9168566,40.67249842,1,0,0,1,1,0,0,1
8054,2016,15015,-73.98347361,40.67677916,1,0,0,1,1,0,0,1
8055,2016,49431,-73.90315898,40.90672293,1,0,0,1,1,0,0,1
8056,2016,44424,-73.92679938,40.85371714,1,0,0,1,1,0,0,1
8057,2016,29147,-73.9064221,40.6792956,1,0,0,1,1,0,0,1
